mass,epsilon,llp_rate,LLPModel_unique_id
0.135,1.1885022274370166e-06,6.458921268375426e-10,DLS_0.135_1.1885022274370166e-06_1.1559569944479529e-09
0.135,1.2115276586285876e-05,3.516175675050171e-09,DLS_0.135_1.2115276586285876e-05_1.1124359376962374e-11
0.135,1.4677992676220675e-06,1.0839682520505743e-09,DLS_0.135_1.4677992676220675e-06_7.578937816875039e-10
0.135,1.4962356560944327e-05,2.3153550336952194e-09,DLS_0.135_1.4962356560944327e-05_7.293595555501843e-12
0.135,1.8127308811846967e-06,1.7198635008757187e-09,DLS_0.135_1.8127308811846967e-06_4.969068806879807e-10
0.135,1.8478497974222908e-05,1.355213873887189e-09,DLS_0.135_1.8478497974222908e-05_4.7819864789159755e-12
0.135,2.2387211385683376e-06,2.5684155702422564e-09,DLS_0.135_2.2387211385683376e-06_3.2579294624278645e-10
0.135,2.2820929710674507e-05,7.09067321686402e-10,DLS_0.135_2.2820929710674507e-05_3.1352704589282382e-12
0.135,2.7648187540101058e-06,3.5930275570957964e-09,DLS_0.135_2.7648187540101058e-06_2.136034898019526e-10
0.135,2.818382931264455e-05,3.4009961466044364e-10,DLS_0.135_2.818382931264455e-05_2.055614522117264e-12
0.135,3.414548873833601e-06,4.682362617098527e-09,DLS_0.135_3.414548873833601e-06_1.4004738709588646e-10
0.135,3.480700588428413e-05,1.549978501252665e-10,DLS_0.135_3.480700588428413e-05_1.3477469069714172e-12
0.135,4.216965034285822e-06,5.646881352247471e-09,DLS_0.135_4.216965034285822e-06_9.182092788170255e-11
0.135,4.298662347082272e-05,7.005730272356473e-11,DLS_0.135_4.2986623470822724e-05_8.836392746341036e-13
0.135,5.207948328595465e-06,6.255642140998333e-09,DLS_0.135_5.207948328595465e-06_6.02016429716343e-11
0.135,5.308844442309879e-05,3.442455833083728e-11,DLS_0.135_5.308844442309879e-05_5.793508882394649e-13
0.135,6.30957344480193e-07,1.0220032409402124e-10,DLS_0.135_6.30957344480193e-07_4.1014901900833474e-09
0.135,6.431811877215091e-06,6.318465822259133e-09,DLS_0.135_6.431811877215091e-06_3.947071653592316e-11
0.135,6.556418494179785e-05,1.815733251587277e-11,DLS_0.135_6.556418494179785e-05_3.798466878272713e-13
0.135,7.79231798434194e-07,1.9736975164423918e-10,DLS_0.135_7.79231798434194e-07_2.6891086135959417e-09
0.135,7.943282347242822e-06,5.779974641947328e-09,DLS_0.135_7.943282347242822e-06_2.5878653587465442e-11
0.135,9.62350626398089e-07,3.655023556399841e-10,DLS_0.135_9.623506263980887e-07_1.7630921447038593e-09
0.135,9.809947127268783e-06,4.762088897037352e-09,DLS_0.135_9.809947127268783e-06_1.6967128298533054e-11
0.136,1.1885022274370166e-06,6.323256503323877e-10,DLS_0.136_1.1885022274370166e-06_1.096077173574507e-09
0.136,1.2115276586285876e-05,3.0317103469542227e-09,DLS_0.136_1.2115276586285876e-05_1.0548105545700713e-11
0.136,1.4677992676220675e-06,1.0532291673368983e-09,DLS_0.136_1.4677992676220675e-06_7.186340651872205e-10
0.136,1.4962356560944327e-05,1.963828397329926e-09,DLS_0.136_1.4962356560944327e-05_6.915779427839252e-12
0.136,1.8127308811846967e-06,1.6574933493142566e-09,DLS_0.136_1.8127308811846967e-06_4.711665675541094e-10
0.136,1.8478497974222908e-05,1.130699610156237e-09,DLS_0.136_1.8478497974222908e-05_4.5342744142353364e-12
0.136,2.2387211385683376e-06,2.453540165084805e-09,DLS_0.136_2.2387211385683376e-06_3.089165197350972e-10
0.136,2.2820929710674507e-05,5.832544275508426e-10,DLS_0.136_2.2820929710674507e-05_2.9728600627178772e-12
0.136,2.7648187540101058e-06,3.39970140990948e-09,DLS_0.136_2.7648187540101058e-06_2.0253859831488456e-10
0.136,2.818382931264455e-05,2.7720341622440623e-10,DLS_0.136_2.818382931264455e-05_1.9491314695811966e-12
0.136,3.414548873833601e-06,4.384499626917388e-09,DLS_0.136_3.414548873833601e-06_1.3279278117769596e-10
0.136,3.480700588428413e-05,1.2578444813905996e-10,DLS_0.136_3.480700588428413e-05_1.277932161474998e-12
0.136,4.216965034285822e-06,5.227580214306626e-09,DLS_0.136_4.216965034285822e-06_8.706450464070153e-11
0.136,4.298662347082272e-05,5.7180951771369285e-11,DLS_0.136_4.2986623470822724e-05_8.378658057801856e-13
0.136,5.207948328595465e-06,5.7192463731083895e-09,DLS_0.136_5.207948328595465e-06_5.7083132841289726e-11
0.136,5.308844442309879e-05,2.858956269351648e-11,DLS_0.136_5.308844442309879e-05_5.493398864658059e-13
0.136,6.30957344480193e-07,1.0193021797533752e-10,DLS_0.136_6.30957344480193e-07_3.889028568175279e-09
0.136,6.431811877215091e-06,5.6992937637167684e-09,DLS_0.136_6.431811877215091e-06_3.742609078663533e-11
0.136,6.556418494179785e-05,1.4977160296311348e-11,DLS_0.136_6.556418494179785e-05_3.6017021912150335e-13
0.136,7.79231798434194e-07,1.95766774991864e-10,DLS_0.136_7.79231798434194e-07_2.549809882877793e-09
0.136,7.943282347242822e-06,5.139414300220264e-09,DLS_0.136_7.943282347242822e-06_2.453811137983476e-11
0.136,9.62350626398089e-07,3.6029580860096377e-10,DLS_0.136_9.623506263980887e-07_1.6717620672742353e-09
0.136,9.809947127268783e-06,4.17112618492823e-09,DLS_0.136_9.809947127268783e-06_1.608821272629921e-11
0.137,1.1885022274370166e-06,6.187169484736947e-10,DLS_0.137_1.1885022274370166e-06_1.041428508729016e-09
0.137,1.2115276586285876e-05,2.6210994927121234e-09,DLS_0.137_1.2115276586285876e-05_1.0022193777241941e-11
0.137,1.4677992676220675e-06,1.0230021924837962e-09,DLS_0.137_1.4677992676220675e-06_6.828041134996995e-10
0.137,1.4962356560944327e-05,1.6710442631730551e-09,DLS_0.137_1.4962356560944327e-05_6.570969663336262e-12
0.137,1.8127308811846967e-06,1.5971430794007552e-09,DLS_0.137_1.8127308811846967e-06_4.4767495176514634e-10
0.137,1.8478497974222908e-05,9.470883254620742e-10,DLS_0.137_1.8478497974222908e-05_4.308202702539218e-12
0.137,2.2387211385683376e-06,2.3439520299493473e-09,DLS_0.137_2.2387211385683376e-06_2.9351443331340485e-10
0.137,2.2820929710674507e-05,4.821640230944403e-10,DLS_0.137_2.2820929710674507e-05_2.8246379875603466e-12
0.137,2.7648187540101058e-06,3.2177057600748526e-09,DLS_0.137_2.7648187540101058e-06_1.9244034588847068e-10
0.137,2.818382931264455e-05,2.2730362131286638e-10,DLS_0.137_2.818382931264455e-05_1.8519508741003426e-12
0.137,3.414548873833601e-06,4.107735769420412e-09,DLS_0.137_3.414548873833601e-06_1.2617194428095236e-10
0.137,3.480700588428413e-05,1.0278854267669539e-10,DLS_0.137_3.480700588428413e-05_1.2142164961263906e-12
0.137,4.216965034285822e-06,4.8431930917428485e-09,DLS_0.137_4.216965034285822e-06_8.272360689302577e-11
0.137,4.298662347082272e-05,4.709146933970911e-11,DLS_0.137_4.2986623470822724e-05_7.960911491141276e-13
0.137,5.207948328595465e-06,5.234480107372248e-09,DLS_0.137_5.207948328595465e-06_5.4237058613869253e-11
0.137,5.308844442309879e-05,2.3925089828104047e-11,DLS_0.137_5.308844442309879e-05_5.219506733104705e-13
0.137,6.30957344480193e-07,1.0156864537792391e-10,DLS_0.137_6.30957344480193e-07_3.695127788266096e-09
0.137,6.431811877215091e-06,5.148138385306271e-09,DLS_0.137_6.431811877215091e-06_3.5560085416588534e-11
0.137,6.556418494179785e-05,1.2380787203347778e-11,DLS_0.137_6.556418494179785e-05_3.42212704754236e-13
0.137,7.79231798434194e-07,1.9402095120415767e-10,DLS_0.137_7.79231798434194e-07_2.422680416934548e-09
0.137,7.943282347242822e-06,4.578205340901079e-09,DLS_0.137_7.943282347242822e-06_2.3314680167993395e-11
0.137,9.62350626398089e-07,3.5492247588046776e-10,DLS_0.137_9.623506263980887e-07_1.5884106691076861e-09
0.137,9.809947127268783e-06,3.661770809687571e-09,DLS_0.137_9.809947127268783e-06_1.528608002393186e-11
0.138,1.1885022274370166e-06,6.051195938122784e-10,DLS_0.138_1.1885022274370166e-06_9.913983789749614e-10
0.138,1.2115276586285876e-05,2.272024874425654e-09,DLS_0.138_1.2115276586285876e-05_9.540728510166021e-12
0.138,1.4677992676220675e-06,9.933487976012752e-10,DLS_0.138_1.4677992676220675e-06_6.500022667011298e-10
0.138,1.4962356560944327e-05,1.426323905932309e-09,DLS_0.138_1.4962356560944327e-05_6.255300885200086e-12
0.138,1.8127308811846967e-06,1.5388268603189294e-09,DLS_0.138_1.8127308811846967e-06_4.261686882658069e-10
0.138,1.8478497974222908e-05,7.963122419007196e-10,DLS_0.138_1.8478497974222908e-05_4.101237041038502e-12
0.138,2.2387211385683376e-06,2.239475765672237e-09,DLS_0.138_2.2387211385683376e-06_2.7941402693862764e-10
0.138,2.2820929710674507e-05,4.00523733031147e-10,DLS_0.138_2.2820929710674507e-05_2.6889426384880018e-12
0.138,2.7648187540101058e-06,3.0463932503351224e-09,DLS_0.138_2.7648187540101058e-06_1.8319552937536667e-10
0.138,2.818382931264455e-05,1.874594468991641e-10,DLS_0.138_2.818382931264455e-05_1.7629833244771321e-12
0.138,3.414548873833601e-06,3.850486482853816e-09,DLS_0.138_3.414548873833601e-06_1.2011065568477098e-10
0.138,3.480700588428413e-05,8.456201264664551e-11,DLS_0.138_3.480700588428413e-05_1.1558856473532431e-12
0.138,4.216965034285822e-06,4.490552969833344e-09,DLS_0.138_4.216965034285822e-06_7.874957242796929e-11
0.138,4.298662347082272e-05,3.911577111980093e-11,DLS_0.138_4.2986623470822724e-05_7.578470035463806e-13
0.138,5.207948328595465e-06,4.7958838065293044e-09,DLS_0.138_5.207948328595465e-06_5.163151530754884e-11
0.138,5.308844442309879e-05,2.0151845941969812e-11,DLS_0.138_5.308844442309879e-05_4.968762109810224e-13
0.138,6.30957344480193e-07,1.0112451368800531e-10,DLS_0.138_6.30957344480193e-07_3.5176141892477802e-09
0.138,6.431811877215091e-06,4.656773064115635e-09,DLS_0.138_6.431811877215091e-06_3.385178218449399e-11
0.138,6.556418494179785e-05,1.0249176957175184e-11,DLS_0.138_6.556418494179785e-05_3.257728378993952e-13
0.138,7.79231798434194e-07,1.9215060169868447e-10,DLS_0.138_7.79231798434194e-07_2.306295072577338e-09
0.138,7.943282347242822e-06,4.0855256016959e-09,DLS_0.138_7.943282347242822e-06_2.2194645077536213e-11
0.138,9.62350626398089e-07,3.494163390684941e-10,DLS_0.138_9.623506263980887e-07_1.5121035666881766e-09
0.138,9.809947127268783e-06,3.221641233937319e-09,DLS_0.138_9.809947127268783e-06_1.4551738145811481e-11
0.139,1.1885022274370166e-06,5.915792717308631e-10,DLS_0.139_1.1885022274370166e-06_9.454624995595755e-10
0.139,1.2115276586285876e-05,1.9743948278917086e-09,DLS_0.139_1.2115276586285876e-05_9.098664286870585e-12
0.139,1.4677992676220675e-06,9.64316726593368e-10,DLS_0.139_1.4677992676220675e-06_6.198847817665848e-10
0.139,1.4962356560944327e-05,1.2210833200785575e-09,DLS_0.139_1.4962356560944327e-05_5.9654650802771425e-12
0.139,1.8127308811846967e-06,1.4825405503566922e-09,DLS_0.139_1.8127308811846967e-06_4.0642240474350374e-10
0.139,1.8478497974222908e-05,6.720101540164131e-10,DLS_0.139_1.8478497974222908e-05_3.911208557871276e-12
0.139,2.2387211385683376e-06,2.1399233610944843e-09,DLS_0.139_2.2387211385683376e-06_2.6646753709093303e-10
0.139,2.2820929710674507e-05,3.342638437330403e-10,DLS_0.139_2.2820929710674507e-05_2.5643520123421483e-12
0.139,2.7648187540101058e-06,2.885138123382048e-09,DLS_0.139_2.7648187540101058e-06_1.7470726882815313e-10
0.139,2.818382931264455e-05,1.5544823782597986e-10,DLS_0.139_2.818382931264455e-05_1.6812964959307208e-12
0.139,3.414548873833601e-06,3.61128060889227e-09,DLS_0.139_3.414548873833601e-06_1.1454539684125421e-10
0.139,3.480700588428413e-05,7.00214370496577e-11,DLS_0.139_3.480700588428413e-05_1.1023283440119847e-12
0.139,4.216965034285822e-06,4.166793346601416e-09,DLS_0.139_4.216965034285822e-06_7.510075582731621e-11
0.139,4.298662347082272e-05,3.275533161668536e-11,DLS_0.139_4.2986623470822724e-05_7.22732594133878e-13
0.139,5.207948328595465e-06,4.39861787003042e-09,DLS_0.139_5.207948328595465e-06_4.9239198443309625e-11
0.139,5.308844442309879e-05,1.7066312260476602e-11,DLS_0.139_5.308844442309879e-05_4.738537346525892e-13
0.139,6.30957344480193e-07,1.0060609713426907e-10,DLS_0.139_6.30957344480193e-07_3.3546275386198014e-09
0.139,6.431811877215091e-06,4.218048258227903e-09,DLS_0.139_6.431811877215091e-06_3.228327913123037e-11
0.139,6.556418494179785e-05,8.49178334737138e-12,DLS_0.139_6.556418494179785e-05_3.1067833894123963e-13
0.139,7.79231798434194e-07,1.9017240077149904e-10,DLS_0.139_7.79231798434194e-07_2.1994342035291675e-09
0.139,7.943282347242822e-06,3.652155079971508e-09,DLS_0.139_7.943282347242822e-06_2.116626883487671e-11
0.139,9.62350626398089e-07,3.438075492037489e-10,DLS_0.139_9.623506263980887e-07_1.4420411088750219e-09
0.139,9.809947127268783e-06,2.8403959578583595e-09,DLS_0.139_9.809947127268783e-06_1.3877491644176692e-11
0.13,1.1885022274370166e-06,7.104931173384133e-10,DLS_0.13_1.1885022274370166e-06_1.5642617363224586e-09
0.13,1.2115276586285876e-05,7.71666046352801e-09,DLS_0.13_1.2115276586285876e-05_1.505368261800477e-11
0.13,1.4677992676220675e-06,1.2418797675441087e-09,DLS_0.13_1.4677992676220675e-06_1.0255954577762352e-09
0.13,1.4962356560944327e-05,5.563269293905223e-09,DLS_0.13_1.4962356560944327e-05_9.869824312219922e-12
0.13,1.8127308811846967e-06,2.0595944533586073e-09,DLS_0.13_1.8127308811846967e-06_6.724233026910892e-10
0.13,1.8478497974222908e-05,3.5740878660582902e-09,DLS_0.13_1.8478497974222908e-05_6.471069865494398e-12
0.13,2.2387211385683376e-06,3.226432152749977e-09,DLS_0.13_2.2387211385683376e-06_4.408688577681309e-10
0.13,2.2820929710674507e-05,2.0413479947765314e-09,DLS_0.13_2.2820929710674507e-05_4.242704214325697e-12
0.13,2.7648187540101058e-06,4.752934306368421e-09,DLS_0.13_2.7648187540101058e-06_2.8905207325788907e-10
0.13,2.818382931264455e-05,1.0456900707383772e-09,DLS_0.13_2.818382931264455e-05_2.7816944376139516e-12
0.13,3.414548873833601e-06,6.551915507854193e-09,DLS_0.13_3.414548873833601e-06_1.8951463588890332e-10
0.13,3.480700588428413e-05,4.945458438956318e-10,DLS_0.13_3.480700588428413e-05_1.823795285592915e-12
0.13,4.216965034285822e-06,8.402899548781842e-09,DLS_0.13_4.216965034285822e-06_1.2425372636597541e-10
0.13,4.298662347082272e-05,2.237530708871636e-10,DLS_0.13_4.2986623470822724e-05_1.1957565140059338e-12
0.13,5.207948328595465e-06,9.958088648751884e-09,DLS_0.13_5.207948328595465e-06_8.146594295166357e-11
0.13,5.308844442309879e-05,1.0184237242796684e-10,DLS_0.13_5.308844442309879e-05_7.839880122964457e-13
0.13,6.30957344480193e-07,1.0180525436168084e-10,DLS_0.13_6.30957344480193e-07_5.550210083129679e-09
0.13,6.431811877215091e-06,1.082289501560659e-08,DLS_0.13_6.431811877215091e-06_5.3412481501408224e-11
0.13,6.556418494179785e-05,5.1173109471804564e-11,DLS_0.13_6.556418494179785e-05_5.140153503035665e-13
0.13,7.79231798434194e-07,2.0244851964755582e-10,DLS_0.13_7.79231798434194e-07_3.6389500035614544e-09
0.13,7.943282347242822e-06,1.0708428365297e-08,DLS_0.13_7.943282347242822e-06_3.501945815358685e-11
0.13,9.62350626398089e-07,3.8749696324072614e-10,DLS_0.13_9.623506263980887e-07_2.3858479102745917e-09
0.13,9.809947127268783e-06,9.583531915854814e-09,DLS_0.13_9.809947127268783e-06_2.29602223094332e-11
0.142,1.1885022274370166e-06,5.51655951918685e-10,DLS_0.142_1.1885022274370166e-06_8.280079650459762e-10
0.142,1.2115276586285876e-05,1.3141855245649303e-09,DLS_0.142_1.2115276586285876e-05_7.968339838246003e-12
0.142,1.4677992676220675e-06,8.812617592911696e-10,DLS_0.142_1.4677992676220675e-06_5.428766735355606e-10
0.142,1.4962356560944327e-05,7.792447677584691e-10,DLS_0.142_1.4962356560944327e-05_5.224377068338566e-12
0.142,1.8127308811846967e-06,1.3256222559435035e-09,DLS_0.142_1.8127308811846967e-06_3.559326662427352e-10
0.142,1.8478497974222908e-05,4.124765417286372e-10,DLS_0.142_1.8478497974222908e-05_3.4253202431423734e-12
0.142,2.2387211385683376e-06,1.8688448189532504e-09,DLS_0.142_2.2387211385683376e-06_2.33364351563659e-10
0.142,2.2820929710674507e-05,1.9950592051413017e-10,DLS_0.142_2.2820929710674507e-05_2.245783299062706e-12
0.142,2.7648187540101058e-06,2.4558594426372e-09,DLS_0.142_2.7648187540101058e-06_1.530034350474247e-10
0.142,2.818382931264455e-05,9.138070808103227e-11,DLS_0.142_2.818382931264455e-05_1.4724295155894816e-12
0.142,3.414548873833601e-06,2.9888122941950558e-09,DLS_0.142_3.414548873833601e-06_1.0031545512179706e-10
0.142,3.480700588428413e-05,4.126861013697407e-11,DLS_0.142_3.480700588428413e-05_9.653864107387058e-13
0.142,4.216965034285822e-06,3.3440796253714113e-09,DLS_0.142_4.216965034285822e-06_6.577101052126126e-11
0.142,4.298662347082272e-05,2.0086477922151067e-11,DLS_0.142_4.2986623470822724e-05_6.329477317397119e-13
0.142,5.207948328595465e-06,3.414225216199498e-09,DLS_0.142_5.207948328595465e-06_4.312222697624906e-11
0.142,5.308844442309879e-05,1.0616717488571336e-11,DLS_0.142_5.308844442309879e-05_4.1498702142273933e-13
0.142,6.30957344480193e-07,9.867652419277518e-11,DLS_0.142_6.30957344480193e-07_2.9378831239035803e-09
0.142,6.431811877215091e-06,3.159375510880347e-09,DLS_0.142_6.431811877215091e-06_2.8272736645729775e-11
0.142,6.556418494179785e-05,4.834512768208905e-12,DLS_0.142_6.556418494179785e-05_2.720828582100631e-13
0.142,7.79231798434194e-07,1.8373210581473456e-10,DLS_0.142_7.79231798434194e-07_1.9261991247300115e-09
0.142,7.943282347242822e-06,2.6346859376424172e-09,DLS_0.142_7.943282347242822e-06_1.8536789342513722e-11
0.142,9.62350626398089e-07,3.2661358167234035e-10,DLS_0.142_9.623506263980887e-07_1.262896756485276e-09
0.142,9.809947127268783e-06,1.9700326178507033e-09,DLS_0.142_9.809947127268783e-06_1.2153494846797175e-11
0.145,1.1885022274370166e-06,5.133102208929629e-10,DLS_0.145_1.1885022274370166e-06_7.34364645962226e-10
0.145,1.2115276586285876e-05,8.920644139887947e-10,DLS_0.145_1.2115276586285876e-05_7.067162770463574e-12
0.145,1.4677992676220675e-06,8.045931283742545e-10,DLS_0.145_1.4677992676220675e-06_4.814801946258528e-10
0.145,1.4962356560944327e-05,5.091429782654281e-10,DLS_0.145_1.4962356560944327e-05_4.6335276689646215e-12
0.145,1.8127308811846967e-06,1.1857585971935187e-09,DLS_0.145_1.8127308811846967e-06_3.156785652626224e-10
0.145,1.8478497974222908e-05,2.6078865634625396e-10,DLS_0.145_1.8478497974222908e-05_3.0379346502093397e-12
0.145,2.2387211385683376e-06,1.635002913928992e-09,DLS_0.145_2.2387211385683376e-06_2.0697207835039982e-10
0.145,2.2820929710674507e-05,1.234916187988063e-10,DLS_0.145_2.2820929710674507e-05_1.991797092474212e-12
0.145,2.7648187540101058e-06,2.0972188329309084e-09,DLS_0.145_2.7648187540101058e-06_1.3569955622753886e-10
0.145,2.818382931264455e-05,5.6000938542152125e-11,DLS_0.145_2.818382931264455e-05_1.3059055293751441e-12
0.145,3.414548873833601e-06,2.485544232710204e-09,DLS_0.145_3.414548873833601e-06_8.897030801022252e-11
0.145,3.480700588428413e-05,2.563941430892061e-11,DLS_0.145_3.480700588428413e-05_8.562063164446839e-13
0.145,4.216965034285822e-06,2.7015538613783702e-09,DLS_0.145_4.216965034285822e-06_5.833265728710949e-11
0.145,4.298662347082272e-05,1.2987125187847406e-11,DLS_0.145_4.2986623470822724e-05_5.613646927971497e-13
0.145,5.207948328595465e-06,2.6732736586390116e-09,DLS_0.145_5.207948328595465e-06_3.8245331305185595e-11
0.145,5.308844442309879e-05,6.75086392395461e-12,DLS_0.145_5.308844442309879e-05_3.6805418538347864e-13
0.145,6.30957344480193e-07,9.631271148105814e-11,DLS_0.145_6.30957344480193e-07_2.605624089671715e-09
0.145,6.431811877215091e-06,2.3928863611136398e-09,DLS_0.145_6.431811877215091e-06_2.5075239748535188e-11
0.145,6.556418494179785e-05,2.741265257363623e-12,DLS_0.145_6.556418494179785e-05_2.4131172679085147e-13
0.145,7.79231798434194e-07,1.7677704570498308e-10,DLS_0.145_7.79231798434194e-07_1.7083561970404002e-09
0.145,7.943282347242822e-06,1.92706085340787e-09,DLS_0.145_7.943282347242822e-06_1.644037656332882e-11
0.145,9.62350626398089e-07,3.0927564005121603e-10,DLS_0.145_9.623506263980887e-07_1.1200698164922323e-09
0.145,9.809947127268783e-06,1.3892070545807082e-09,DLS_0.145_9.809947127268783e-06_1.07789988951089e-11
0.14,1.1885022274370166e-06,5.781343777780375e-10,DLS_0.14_1.1885022274370166e-06_9.031699610233447e-10
0.14,1.2115276586285876e-05,1.7199122846896535e-09,DLS_0.14_1.2115276586285876e-05_8.691661777347514e-12
0.14,1.4677992676220675e-06,9.359419111394868e-10,DLS_0.14_1.4677992676220675e-06_5.921560235841093e-10
0.14,1.4962356560944327e-05,1.0483933378091502e-09,DLS_0.14_1.4962356560944327e-05_5.698617202215679e-12
0.14,1.8127308811846967e-06,1.4282655426022422e-09,DLS_0.14_1.8127308811846967e-06_3.8824227044668154e-10
0.14,1.8478497974222908e-05,5.691428888370497e-10,DLS_0.14_1.8478497974222908e-05_3.736251921585794e-12
0.14,2.2387211385683376e-06,2.0450996248476654e-09,DLS_0.14_2.2387211385683376e-06_2.545478802178973e-10
0.14,2.2820929710674507e-05,2.802268477494771e-10,DLS_0.14_2.2820929710674507e-05_2.4496431197599864e-12
0.14,2.7648187540101058e-06,2.7333404343312633e-09,DLS_0.14_2.7648187540101058e-06_1.6689224295148825e-10
0.14,2.818382931264455e-05,1.2957884217370625e-10,DLS_0.14_2.818382931264455e-05_1.606088545453464e-12
0.14,3.414548873833601e-06,3.3887559729180366e-09,DLS_0.14_3.414548873833601e-06_1.0942153882222831e-10
0.14,3.480700588428413e-05,5.834932035545443e-11,DLS_0.14_3.480700588428413e-05_1.05301886427014e-12
0.14,4.216965034285822e-06,3.869320921789521e-09,DLS_0.14_4.216965034285822e-06_7.174134007956692e-11
0.14,4.298662347082272e-05,2.7638334210482568e-11,DLS_0.14_4.2986623470822724e-05_6.904032356420966e-13
0.14,5.207948328595465e-06,4.038389193516739e-09,DLS_0.14_5.207948328595465e-06_4.70366248894914e-11
0.14,5.308844442309879e-05,1.4518550083739823e-11,DLS_0.14_5.308844442309879e-05_4.526572542605408e-13
0.14,6.30957344480193e-07,1.0002079249124556e-10,DLS_0.14_6.30957344480193e-07_3.2045679492464844e-09
0.14,6.431811877215091e-06,3.825741197991978e-09,DLS_0.14_6.431811877215091e-06_3.083917973292586e-11
0.14,6.556418494179785e-05,7.0384759861872185e-12,DLS_0.14_6.556418494179785e-05_2.9678103933584514e-13
0.14,7.79231798434194e-07,1.8810113759523718e-10,DLS_0.14_7.79231798434194e-07_2.101048856829544e-09
0.14,7.943282347242822e-06,3.270221645440516e-09,DLS_0.14_7.943282347242822e-06_2.021945683462895e-11
0.14,9.62350626398089e-07,3.381223914573989e-10,DLS_0.14_9.623506263980887e-07_1.3775355582092516e-09
0.14,9.809947127268783e-06,2.509372499134669e-09,DLS_0.14_9.809947127268783e-06_1.3256722073283116e-11
0.15,1.1885022274370166e-06,4.5395614195041694e-10,DLS_0.15_1.1885022274370166e-06_6.15174000271574e-10
0.15,1.2115276586285876e-05,4.861618763768641e-10,DLS_0.15_1.2115276586285876e-05_5.92013084505166e-12
0.15,1.4677992676220675e-06,6.91010920515913e-10,DLS_0.15_1.4677992676220675e-06_4.033338192519108e-10
0.15,1.4962356560944327e-05,2.626127604859929e-10,DLS_0.15_1.4962356560944327e-05_3.881485536046091e-12
0.15,1.8127308811846967e-06,9.866458718439795e-10,DLS_0.15_1.8127308811846967e-06_2.644425311871395e-10
0.15,1.8478497974222908e-05,1.2891709865588347e-10,DLS_0.15_1.8478497974222908e-05_2.5448643553423922e-12
0.15,2.2387211385683376e-06,1.314501881061875e-09,DLS_0.15_2.2387211385683376e-06_1.7337959021230762e-10
0.15,2.2820929710674507e-05,5.956867777427855e-11,DLS_0.15_2.2820929710674507e-05_1.6685195724545783e-12
0.15,2.7648187540101058e-06,1.6239248319914627e-09,DLS_0.15_2.7648187540101058e-06_1.136749151781286e-10
0.15,2.818382931264455e-05,2.6887848331123232e-11,DLS_0.15_2.818382931264455e-05_1.0939512582742145e-12
0.15,3.414548873833601e-06,1.8469541975197854e-09,DLS_0.15_3.414548873833601e-06_7.453003161982004e-11
0.15,3.480700588428413e-05,1.2859419004559396e-11,DLS_0.15_3.480700588428413e-05_7.172402261480307e-13
0.15,4.216965034285822e-06,1.919490411961857e-09,DLS_0.15_4.216965034285822e-06_4.886500776839925e-11
0.15,4.298662347082272e-05,6.784329592322493e-12,DLS_0.15_4.2986623470822724e-05_4.702527083486657e-13
0.15,5.207948328595465e-06,1.8102923436203626e-09,DLS_0.15_5.207948328595465e-06_3.203794406509717e-11
0.15,5.308844442309879e-05,3.233648372777353e-12,DLS_0.15_5.308844442309879e-05_3.083173553955326e-13
0.15,6.30957344480193e-07,9.175167965226571e-11,DLS_0.15_6.30957344480193e-07_2.1827197200473318e-09
0.15,6.431811877215091e-06,1.5402435451416671e-09,DLS_0.15_6.431811877215091e-06_2.100541689839006e-11
0.15,6.556418494179785e-05,1.0448234264047152e-12,DLS_0.15_6.556418494179785e-05_2.0214576109918716e-13
0.15,7.79231798434194e-07,1.6466848916492907e-10,DLS_0.15_7.79231798434194e-07_1.431082394012925e-09
0.15,7.943282347242822e-06,1.176144162704526e-09,DLS_0.15_7.943282347242822e-06_1.3772030383056114e-11
0.15,9.62350626398089e-07,2.810263334554694e-10,DLS_0.15_9.623506263980887e-07_9.382775074801422e-10
0.15,9.809947127268783e-06,8.01938224791135e-10,DLS_0.15_9.809947127268783e-06_9.029519470587505e-12
